#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
319756:6931,1611:1611,07/17/18 01:47:53,HLT_Photon33_v5,8.016310334,7.853208492,20.8,HFOC
319756:6931,1612:1612,07/17/18 01:48:16,HLT_Photon33_v5,8.008472270,7.845589168,20.7,HFOC
319756:6931,1613:1613,07/17/18 01:48:39,HLT_Photon33_v5,8.002420565,7.839768181,20.7,HFOC
319756:6931,1614:1614,07/17/18 01:49:03,HLT_Photon33_v5,7.997212536,7.834643128,20.7,HFOC
319756:6931,1615:1615,07/17/18 01:49:26,HLT_Photon33_v5,7.991341620,7.829361046,20.7,HFOC
319756:6931,1616:1616,07/17/18 01:49:49,HLT_Photon33_v5,7.986645437,7.824588008,20.7,HFOC
319756:6931,1617:1617,07/17/18 01:50:13,HLT_Photon33_v5,7.982704060,7.820950101,20.7,HFOC
319756:6931,1618:1618,07/17/18 01:50:36,HLT_Photon33_v5,7.968577089,7.695846259,20.6,HFOC
319756:6931,1619:1619,07/17/18 01:50:59,HLT_Photon33_v5,7.968119974,7.807108819,20.6,HFOC
319756:6931,1620:1620,07/17/18 01:51:23,HLT_Photon33_v5,7.966923427,7.805327881,20.6,HFOC
319756:6931,1621:1621,07/17/18 01:51:46,HLT_Photon33_v5,7.965036171,7.803547269,20.6,HFOC
319756:6931,1622:1622,07/17/18 01:52:09,HLT_Photon33_v5,7.948810773,7.788088556,20.6,HFOC
319756:6931,1623:1623,07/17/18 01:52:32,HLT_Photon33_v5,7.945712882,7.785154136,20.6,HFOC
319756:6931,1624:1624,07/17/18 01:52:56,HLT_Photon33_v5,7.940502487,7.780687333,20.6,HFOC
319756:6931,1625:1625,07/17/18 01:53:19,HLT_Photon33_v5,7.935289695,7.775203675,20.6,HFOC
319756:6931,1626:1626,07/17/18 01:53:42,HLT_Photon33_v5,7.930111637,7.769872931,20.5,HFOC
319756:6931,1627:1627,07/17/18 01:54:06,HLT_Photon33_v5,7.924569934,7.764874143,20.5,HFOC
319756:6931,1628:1628,07/17/18 01:54:29,HLT_Photon33_v5,7.919272593,7.760198504,20.5,HFOC
319756:6931,1629:1629,07/17/18 01:54:52,HLT_Photon33_v5,7.913517990,7.750452171,20.5,HFOC
319756:6931,1630:1630,07/17/18 01:55:16,HLT_Photon33_v5,7.904654220,7.634872909,20.5,HFOC
319756:6931,1631:1631,07/17/18 01:55:39,HLT_Photon33_v5,7.898429027,7.740094019,20.5,HFOC
319756:6931,1632:1632,07/17/18 01:56:02,HLT_Photon33_v5,7.892580482,7.733392445,20.4,HFOC
319756:6931,1633:1633,07/17/18 01:56:26,HLT_Photon33_v5,7.888141404,7.729631862,20.4,HFOC
319756:6931,1634:1634,07/17/18 01:56:49,HLT_Photon33_v5,7.882658626,7.724400431,20.4,HFOC
319756:6931,1635:1635,07/17/18 01:57:12,HLT_Photon33_v5,7.878137418,7.720010055,20.4,HFOC
319756:6931,1636:1636,07/17/18 01:57:36,HLT_Photon33_v5,7.872874209,7.715353100,20.4,HFOC
319756:6931,1637:1637,07/17/18 01:57:59,HLT_Photon33_v5,7.866801656,7.709233507,20.4,HFOC
319756:6931,1638:1638,07/17/18 01:58:22,HLT_Photon33_v5,7.859724747,7.702349951,20.4,HFOC
319756:6931,1639:1639,07/17/18 01:58:45,HLT_Photon33_v5,7.849460778,7.692842640,20.3,HFOC
319756:6931,1640:1640,07/17/18 01:59:09,HLT_Photon33_v5,7.829513054,7.672949893,20.3,HFOC
319756:6931,1641:1641,07/17/18 01:59:32,HLT_Photon33_v5,7.838911006,7.682513805,20.3,HFOC
319756:6931,1642:1642,07/17/18 01:59:55,HLT_Photon33_v5,7.833868516,7.567568247,20.3,HFOC
319756:6931,1643:1643,07/17/18 02:00:19,HLT_Photon33_v5,7.840878618,7.684266830,20.3,HFOC
319756:6931,1644:1644,07/17/18 02:00:42,HLT_Photon33_v5,7.826423422,7.669748726,20.3,HFOC
319756:6931,1645:1645,07/17/18 02:01:05,HLT_Photon33_v5,7.818982817,7.663240455,20.3,HFOC
319756:6931,1646:1646,07/17/18 02:01:29,HLT_Photon33_v5,7.811778839,7.546719568,20.2,HFOC
319756:6931,1647:1647,07/17/18 02:01:52,HLT_Photon33_v5,7.807350373,7.651814393,20.2,HFOC
319756:6931,1648:1648,07/17/18 02:02:15,HLT_Photon33_v5,7.802352322,7.537963406,20.2,HFOC
319756:6931,1649:1649,07/17/18 02:02:39,HLT_Photon33_v5,7.799070549,7.643727686,20.2,HFOC
319756:6931,1650:1650,07/17/18 02:03:02,HLT_Photon33_v5,7.793139912,7.638336992,20.2,HFOC
319756:6931,1651:1651,07/17/18 02:03:25,HLT_Photon33_v5,7.787449070,7.632702391,20.2,HFOC
319756:6931,1652:1652,07/17/18 02:03:49,HLT_Photon33_v5,7.779010146,7.624218337,20.2,HFOC
319756:6931,1653:1653,07/17/18 02:04:12,HLT_Photon33_v5,7.773200678,7.618794657,20.1,HFOC
319756:6931,1654:1654,07/17/18 02:04:35,HLT_Photon33_v5,7.766686874,7.601256059,20.1,HFOC
319756:6931,1655:1655,07/17/18 02:04:58,HLT_Photon33_v5,7.763035624,7.608959359,20.1,HFOC
319756:6931,1656:1656,07/17/18 02:05:22,HLT_Photon33_v5,7.758149177,7.604433259,20.1,HFOC
319756:6931,1657:1657,07/17/18 02:05:45,HLT_Photon33_v5,7.752437661,7.598381086,20.1,HFOC
319756:6931,1658:1658,07/17/18 02:06:08,HLT_Photon33_v5,7.746775586,7.593106670,20.1,HFOC
319756:6931,1659:1659,07/17/18 02:06:32,HLT_Photon33_v5,7.743692210,7.590245643,20.1,HFOC
319756:6931,1660:1660,07/17/18 02:06:55,HLT_Photon33_v5,7.736897699,1.241713898,20.0,HFOC
319756:6931,1661:1661,07/17/18 02:07:18,HLT_Photon33_v5,7.731216031,7.506671382,20.0,HFOC
319756:6931,1662:1662,07/17/18 02:07:42,HLT_Photon33_v5,7.725564459,7.573118294,20.0,HFOC
319756:6931,1663:1663,07/17/18 02:08:05,HLT_Photon33_v5,7.719890352,7.567567053,20.0,HFOC
319756:6931,1664:1664,07/17/18 02:08:28,HLT_Photon33_v5,7.713346946,7.561500429,20.0,HFOC
319756:6931,1665:1665,07/17/18 02:08:52,HLT_Photon33_v5,7.709082909,7.557124790,20.0,HFOC
319756:6931,1666:1666,07/17/18 02:09:15,HLT_Photon33_v5,7.703369067,7.551408616,20.0,HFOC
319756:6931,1667:1667,07/17/18 02:09:38,HLT_Photon33_v5,7.698107949,7.546151182,19.9,HFOC
319756:6931,1668:1668,07/17/18 02:10:01,HLT_Photon33_v5,7.692746128,7.541733782,19.9,HFOC
319756:6931,1669:1669,07/17/18 02:10:25,HLT_Photon33_v5,7.689608105,7.538285563,19.9,HFOC
319756:6931,1670:1670,07/17/18 02:10:48,HLT_Photon33_v5,7.683754622,7.532533559,19.9,HFOC
319756:6931,1671:1671,07/17/18 02:11:11,HLT_Photon33_v5,7.676483693,7.525348131,19.9,HFOC
319756:6931,1672:1672,07/17/18 02:11:35,HLT_Photon33_v5,7.670026198,7.378484093,19.9,HFOC
319756:6931,1673:1673,07/17/18 02:11:58,HLT_Photon33_v5,7.665407880,7.481245923,19.9,HFOC
319756:6931,1674:1674,07/17/18 02:12:21,HLT_Photon33_v5,7.661675097,7.476928459,19.9,HFOC
319756:6931,1675:1675,07/17/18 02:12:45,HLT_Photon33_v5,7.642964151,7.459426951,19.8,HFOC
319756:6931,1676:1676,07/17/18 02:13:08,HLT_Photon33_v5,7.649659019,7.466203859,19.8,HFOC
319756:6931,1677:1677,07/17/18 02:13:31,HLT_Photon33_v5,7.644424213,7.460569452,19.8,HFOC
319756:6931,1678:1678,07/17/18 02:13:55,HLT_Photon33_v5,7.648553538,7.463466550,19.8,HFOC
319756:6931,1679:1679,07/17/18 02:14:18,HLT_Photon33_v5,7.639334100,7.455506381,19.8,HFOC
319756:6931,1680:1680,07/17/18 02:14:41,HLT_Photon33_v5,7.629989008,7.446647577,19.8,HFOC
319756:6931,1681:1681,07/17/18 02:15:05,HLT_Photon33_v5,7.623942555,7.440044446,19.8,HFOC
319756:6931,1682:1682,07/17/18 02:15:28,HLT_Photon33_v5,7.619058093,7.330780173,19.7,HFOC
319756:6931,1683:1683,07/17/18 02:15:51,HLT_Photon33_v5,7.611905864,7.428612880,19.7,HFOC
319756:6931,1684:1684,07/17/18 02:16:14,HLT_Photon33_v5,7.607616627,7.425773473,19.7,HFOC
319756:6931,1685:1685,07/17/18 02:16:38,HLT_Photon33_v5,7.602768333,7.421321573,19.7,HFOC
319756:6931,1686:1686,07/17/18 02:17:01,HLT_Photon33_v5,7.598671002,7.416686304,19.7,HFOC
319756:6931,1687:1687,07/17/18 02:17:24,HLT_Photon33_v5,7.594483810,7.412058542,19.7,HFOC
319756:6931,1688:1688,07/17/18 02:17:48,HLT_Photon33_v5,7.590249339,7.408816829,19.7,HFOC
319756:6931,1689:1689,07/17/18 02:18:11,HLT_Photon33_v5,7.582909161,7.402149154,19.6,HFOC
319756:6931,1690:1690,07/17/18 02:18:34,HLT_Photon33_v5,7.576415921,7.395826476,19.6,HFOC
319756:6931,1691:1691,07/17/18 02:18:58,HLT_Photon33_v5,7.570395672,7.284593563,19.6,HFOC
319756:6931,1692:1692,07/17/18 02:19:21,HLT_Photon33_v5,7.565314581,7.385088709,19.6,HFOC
319756:6931,1693:1693,07/17/18 02:19:44,HLT_Photon33_v5,7.558722683,7.377758480,19.6,HFOC
319756:6931,1694:1694,07/17/18 02:20:08,HLT_Photon33_v5,7.554342989,7.374708301,19.6,HFOC
319756:6931,1695:1695,07/17/18 02:20:31,HLT_Photon33_v5,7.551278875,7.371496855,19.6,HFOC
319756:6931,1696:1696,07/17/18 02:20:54,HLT_Photon33_v5,7.546437568,7.367505929,19.6,HFOC
319756:6931,1697:1697,07/17/18 02:21:18,HLT_Photon33_v5,7.542249769,7.363526542,19.5,HFOC
319756:6931,1698:1698,07/17/18 02:21:41,HLT_Photon33_v5,7.535758121,7.357377848,19.5,HFOC
319756:6931,1699:1699,07/17/18 02:22:04,HLT_Photon33_v5,7.527206438,7.349140337,19.5,HFOC
319756:6931,1700:1700,07/17/18 02:22:27,HLT_Photon33_v5,7.515932433,7.338592932,19.5,HFOC
319756:6931,1701:1701,07/17/18 02:22:51,HLT_Photon33_v5,7.499285635,7.217203405,19.4,HFOC
319756:6931,1702:1702,07/17/18 02:23:14,HLT_Photon33_v5,7.518765294,7.235466452,19.5,HFOC
319756:6931,1703:1703,07/17/18 02:23:37,HLT_Photon33_v5,7.515434473,7.336408105,19.5,HFOC
319756:6931,1704:1704,07/17/18 02:24:01,HLT_Photon33_v5,7.504191079,7.316211825,19.4,HFOC
319756:6931,1705:1705,07/17/18 02:24:24,HLT_Photon33_v5,7.499791362,4.671859712,19.4,HFOC
319756:6931,1706:1706,07/17/18 02:24:47,HLT_Photon33_v5,7.494445179,2.890032057,19.4,HFOC
319756:6931,1707:1707,07/17/18 02:25:11,HLT_Photon33_v5,7.487552259,7.310841346,19.4,HFOC
319756:6931,1708:1708,07/17/18 02:25:34,HLT_Photon33_v5,7.480943451,7.304667908,19.4,HFOC
319756:6931,1709:1709,07/17/18 02:25:57,HLT_Photon33_v5,7.475323584,7.299344264,19.4,HFOC
319756:6931,1710:1710,07/17/18 02:26:21,HLT_Photon33_v5,7.468774965,7.282741935,19.4,HFOC
319756:6931,1711:1711,07/17/18 02:26:44,HLT_Photon33_v5,7.464180406,7.288636436,19.3,HFOC
319756:6931,1712:1712,07/17/18 02:27:07,HLT_Photon33_v5,7.458649352,7.283256190,19.3,HFOC
319756:6931,1713:1713,07/17/18 02:27:30,HLT_Photon33_v5,7.446463849,7.271756902,19.3,HFOC
319756:6931,1714:1714,07/17/18 02:27:54,HLT_Photon33_v5,7.435002967,7.260396899,19.3,HFOC
319756:6931,1715:1715,07/17/18 02:28:17,HLT_Photon33_v5,7.442293481,7.267298880,19.3,HFOC
319756:6931,1716:1716,07/17/18 02:28:40,HLT_Photon33_v5,7.447071120,7.272293789,19.3,HFOC
319756:6931,1717:1717,07/17/18 02:29:04,HLT_Photon33_v5,7.431753481,7.257603694,19.3,HFOC
319756:6931,1718:1718,07/17/18 02:29:27,HLT_Photon33_v5,7.428799872,7.142507830,19.2,HFOC
319756:6931,1719:1719,07/17/18 02:29:50,HLT_Photon33_v5,7.423161377,7.248894418,19.2,HFOC
319756:6931,1720:1720,07/17/18 02:30:14,HLT_Photon33_v5,7.419796364,7.245200271,19.2,HFOC
319756:6931,1721:1721,07/17/18 02:30:37,HLT_Photon33_v5,7.417394203,7.244077142,19.2,HFOC
319756:6931,1722:1722,07/17/18 02:31:00,HLT_Photon33_v5,7.403178443,7.229296862,19.2,HFOC
319756:6931,1723:1723,07/17/18 02:31:24,HLT_Photon33_v5,7.397338904,7.225149699,19.2,HFOC
319756:6931,1724:1724,07/17/18 02:31:47,HLT_Photon33_v5,7.394732850,7.222494033,19.2,HFOC
319756:6931,1725:1725,07/17/18 02:32:10,HLT_Photon33_v5,7.390489837,7.218208419,19.1,HFOC
319756:6931,1726:1726,07/17/18 02:32:34,HLT_Photon33_v5,7.387002890,7.214671562,19.1,HFOC
319756:6931,1727:1727,07/17/18 02:32:57,HLT_Photon33_v5,7.381860338,7.210112032,19.1,HFOC
319756:6931,1728:1728,07/17/18 02:33:20,HLT_Photon33_v5,7.381452061,7.107328245,19.1,HFOC
319756:6931,1729:1729,07/17/18 02:33:43,HLT_Photon33_v5,7.363257292,7.192309128,19.1,HFOC
319756:6931,1730:1730,07/17/18 02:34:07,HLT_Photon33_v5,7.370584893,7.199800397,19.1,HFOC
319756:6931,1731:1731,07/17/18 02:34:30,HLT_Photon33_v5,7.359831290,7.188861837,19.1,HFOC
319756:6931,1732:1732,07/17/18 02:34:53,HLT_Photon33_v5,7.354838658,7.184043517,19.1,HFOC
319756:6931,1733:1733,07/17/18 02:35:17,HLT_Photon33_v5,7.351906113,7.180730429,19.0,HFOC
319756:6931,1734:1734,07/17/18 02:35:40,HLT_Photon33_v5,7.347186874,7.176903096,19.0,HFOC
319756:6931,1735:1735,07/17/18 02:36:03,HLT_Photon33_v5,7.333649420,7.163341954,19.0,HFOC
319756:6931,1736:1736,07/17/18 02:36:27,HLT_Photon33_v5,7.337227535,7.167997205,19.0,HFOC
319756:6931,1737:1737,07/17/18 02:36:50,HLT_Photon33_v5,7.315976825,7.146969626,19.0,HFOC
319756:6931,1738:1738,07/17/18 02:37:13,HLT_Photon33_v5,7.316370454,7.045722226,19.0,HFOC
319756:6931,1739:1739,07/17/18 02:37:37,HLT_Photon33_v5,7.335921194,7.166302651,19.0,HFOC
319756:6931,1740:1740,07/17/18 02:38:00,HLT_Photon33_v5,7.315868345,7.146876038,19.0,HFOC
319756:6931,1741:1741,07/17/18 02:38:23,HLT_Photon33_v5,7.314004024,7.145251749,19.0,HFOC
319756:6931,1742:1742,07/17/18 02:38:46,HLT_Photon33_v5,7.307583434,7.139063091,18.9,HFOC
319756:6931,1743:1743,07/17/18 02:39:10,HLT_Photon33_v5,7.303255710,7.134872455,18.9,HFOC
319756:6931,1744:1744,07/17/18 02:39:33,HLT_Photon33_v5,7.300458353,7.131744703,18.9,HFOC
319756:6931,1745:1745,07/17/18 02:39:56,HLT_Photon33_v5,7.280049389,7.113170538,18.9,HFOC
319756:6931,1746:1746,07/17/18 02:40:20,HLT_Photon33_v5,7.287275613,7.119853648,18.9,HFOC
319756:6931,1747:1747,07/17/18 02:40:43,HLT_Photon33_v5,7.278900929,7.111498938,18.9,HFOC
319756:6931,1748:1748,07/17/18 02:41:06,HLT_Photon33_v5,7.274610058,7.001974012,18.8,HFOC
319756:6931,1749:1749,07/17/18 02:41:30,HLT_Photon33_v5,7.273794036,7.106779706,18.8,HFOC
319756:6931,1750:1750,07/17/18 02:41:53,HLT_Photon33_v5,7.253361866,7.087270902,18.8,HFOC
319756:6931,1751:1751,07/17/18 02:42:16,HLT_Photon33_v5,7.256250261,7.090189336,18.8,HFOC
319756:6931,1752:1752,07/17/18 02:42:40,HLT_Photon33_v5,7.250528472,7.084657482,18.8,HFOC
319756:6931,1753:1753,07/17/18 02:43:03,HLT_Photon33_v5,7.246583695,7.080187017,18.8,HFOC
319756:6931,1754:1754,07/17/18 02:43:26,HLT_Photon33_v5,7.239963501,7.073398935,18.8,HFOC
319756:6931,1755:1755,07/17/18 02:43:50,HLT_Photon33_v5,7.235511737,7.070108977,18.7,HFOC
319756:6931,1756:1756,07/17/18 02:44:13,HLT_Photon33_v5,7.231773731,7.066695760,18.7,HFOC
319756:6931,1757:1757,07/17/18 02:44:36,HLT_Photon33_v5,7.218014158,7.052659976,18.7,HFOC
319756:6931,1758:1758,07/17/18 02:44:59,HLT_Photon33_v5,7.222666879,6.956951568,18.7,HFOC
319756:6931,1759:1759,07/17/18 02:45:23,HLT_Photon33_v5,7.211629067,7.046636041,18.7,HFOC
319756:6931,1760:1760,07/17/18 02:45:46,HLT_Photon33_v5,7.190956969,7.027361643,18.6,HFOC
319756:6931,1761:1761,07/17/18 02:46:09,HLT_Photon33_v5,7.202486829,7.038427908,18.7,HFOC
319756:6931,1762:1762,07/17/18 02:46:33,HLT_Photon33_v5,7.196983547,7.033578999,18.6,HFOC
319756:6931,1763:1763,07/17/18 02:46:56,HLT_Photon33_v5,7.192132838,7.028170854,18.6,HFOC
319756:6931,1764:1764,07/17/18 02:47:19,HLT_Photon33_v5,7.198853122,7.034972562,18.7,HFOC
319756:6931,1765:1765,07/17/18 02:47:43,HLT_Photon33_v5,7.186320118,7.023304866,18.6,HFOC
319756:6931,1766:1766,07/17/18 02:48:06,HLT_Photon33_v5,7.179806567,7.016496195,18.6,HFOC
319756:6931,1767:1767,07/17/18 02:48:29,HLT_Photon33_v5,7.173468087,7.000538909,18.6,HFOC
319756:6931,1768:1768,07/17/18 02:48:53,HLT_Photon33_v5,7.168597683,7.005988722,18.6,HFOC
319756:6931,1769:1769,07/17/18 02:49:16,HLT_Photon33_v5,7.167796925,7.005298303,18.6,HFOC
319756:6931,1770:1770,07/17/18 02:49:39,HLT_Photon33_v5,7.154113988,6.991146981,18.5,HFOC
319756:6931,1771:1771,07/17/18 02:50:03,HLT_Photon33_v5,7.153079859,6.990322581,18.5,HFOC
319756:6931,1772:1772,07/17/18 02:50:26,HLT_Photon33_v5,7.147498303,6.986029020,18.5,HFOC
319756:6931,1773:1773,07/17/18 02:50:49,HLT_Photon33_v5,7.143447745,6.981668468,18.5,HFOC
319756:6931,1774:1774,07/17/18 02:51:12,HLT_Photon33_v5,7.139373109,6.977985718,18.5,HFOC
319756:6931,1775:1775,07/17/18 02:51:36,HLT_Photon33_v5,7.134725518,6.973793736,18.5,HFOC
319756:6931,1776:1776,07/17/18 02:51:59,HLT_Photon33_v5,7.135782182,6.974140223,18.5,HFOC
319756:6931,1777:1777,07/17/18 02:52:22,HLT_Photon33_v5,7.114380849,6.850452888,18.4,HFOC
319756:6931,1778:1778,07/17/18 02:52:46,HLT_Photon33_v5,7.122401942,6.961703371,18.5,HFOC
319756:6931,1779:1779,07/17/18 02:53:09,HLT_Photon33_v5,7.116281862,6.955815593,18.4,HFOC
319756:6931,1780:1780,07/17/18 02:53:32,HLT_Photon33_v5,7.113523374,6.952957801,18.4,HFOC
319756:6931,1781:1781,07/17/18 02:53:56,HLT_Photon33_v5,7.113058196,6.952548966,18.4,HFOC
319756:6931,1782:1782,07/17/18 02:54:19,HLT_Photon33_v5,7.091522935,6.930190356,18.4,HFOC
319756:6931,1783:1783,07/17/18 02:54:42,HLT_Photon33_v5,7.097840368,6.937610440,18.4,HFOC
319756:6931,1784:1784,07/17/18 02:55:06,HLT_Photon33_v5,7.091205045,6.931294449,18.4,HFOC
319756:6931,1785:1785,07/17/18 02:55:29,HLT_Photon33_v5,7.088331613,6.929041399,18.4,HFOC
319756:6931,1786:1786,07/17/18 02:55:52,HLT_Photon33_v5,7.085027061,6.925493023,18.4,HFOC
319756:6931,1787:1787,07/17/18 02:56:15,HLT_Photon33_v5,7.085124756,6.826598551,18.4,HFOC
319756:6931,1788:1788,07/17/18 02:56:39,HLT_Photon33_v5,7.068839591,6.910427754,18.3,HFOC
319756:6931,1789:1789,07/17/18 02:57:02,HLT_Photon33_v5,7.073540755,6.914485767,18.3,HFOC
319756:6931,1790:1790,07/17/18 02:57:25,HLT_Photon33_v5,7.063135772,6.904602540,18.3,HFOC
319756:6931,1791:1791,07/17/18 02:57:49,HLT_Photon33_v5,7.057723419,6.899372640,18.3,HFOC
319756:6931,1792:1792,07/17/18 02:58:12,HLT_Photon33_v5,7.054070423,6.797591785,18.3,HFOC
319756:6931,1793:1793,07/17/18 02:58:35,HLT_Photon33_v5,7.055022641,6.897168528,18.3,HFOC
319756:6931,1794:1794,07/17/18 02:58:59,HLT_Photon33_v5,7.037697010,6.880289883,18.2,HFOC
319756:6931,1795:1795,07/17/18 02:59:22,HLT_Photon33_v5,7.043892086,6.886462855,18.3,HFOC
319756:6931,1796:1796,07/17/18 02:59:45,HLT_Photon33_v5,7.045430564,6.887629172,18.3,HFOC
319756:6931,1797:1797,07/17/18 03:00:09,HLT_Photon33_v5,7.033119455,6.873246692,18.2,HFOC
319756:6931,1798:1798,07/17/18 03:00:32,HLT_Photon33_v5,7.006559503,6.850715532,18.2,HFOC
319756:6931,1799:1799,07/17/18 03:00:55,HLT_Photon33_v5,7.032248605,6.875050746,18.2,HFOC
319756:6931,1800:1800,07/17/18 03:01:19,HLT_Photon33_v5,7.021729989,6.767202878,18.2,HFOC
319756:6931,1801:1801,07/17/18 03:01:42,HLT_Photon33_v5,7.011491027,6.855219985,18.2,HFOC
319756:6931,1802:1802,07/17/18 03:02:05,HLT_Photon33_v5,7.006647137,6.850044318,18.2,HFOC
319756:6931,1803:1803,07/17/18 03:02:28,HLT_Photon33_v5,6.991268946,6.835013562,18.1,HFOC
319756:6931,1804:1804,07/17/18 03:02:52,HLT_Photon33_v5,7.001817142,6.846073189,18.1,HFOC
319756:6931,1805:1805,07/17/18 03:03:15,HLT_Photon33_v5,7.001593012,6.845766341,18.1,HFOC
319756:6931,1806:1806,07/17/18 03:03:38,HLT_Photon33_v5,6.995673306,6.839746780,18.1,HFOC
319756:6931,1807:1807,07/17/18 03:04:02,HLT_Photon33_v5,6.988576202,6.833472692,18.1,HFOC
319756:6931,1808:1808,07/17/18 03:04:25,HLT_Photon33_v5,6.982076928,6.826590759,18.1,HFOC
319756:6931,1809:1809,07/17/18 03:04:48,HLT_Photon33_v5,6.977532021,6.822241290,18.1,HFOC
319756:6931,1810:1810,07/17/18 03:05:12,HLT_Photon33_v5,6.971390100,6.816659134,18.1,HFOC
319756:6931,1811:1811,07/17/18 03:05:35,HLT_Photon33_v5,6.966993975,6.812429893,18.1,HFOC
319756:6931,1812:1812,07/17/18 03:05:58,HLT_Photon33_v5,6.963028265,6.808645349,18.0,HFOC
319756:6931,1813:1813,07/17/18 03:06:22,HLT_Photon33_v5,6.959403011,6.805238140,18.0,HFOC
319756:6931,1814:1814,07/17/18 03:06:45,HLT_Photon33_v5,6.955336385,6.801466383,18.0,HFOC
319756:6931,1815:1815,07/17/18 03:07:08,HLT_Photon33_v5,6.951948400,6.797859122,18.0,HFOC
319756:6931,1816:1816,07/17/18 03:07:31,HLT_Photon33_v5,6.946334266,6.792527507,18.0,HFOC
319756:6931,1817:1817,07/17/18 03:07:55,HLT_Photon33_v5,6.940944988,6.787750821,18.0,HFOC
319756:6931,1818:1818,07/17/18 03:08:18,HLT_Photon33_v5,6.935269404,6.782040308,18.0,HFOC
319756:6931,1819:1819,07/17/18 03:08:41,HLT_Photon33_v5,6.930491979,6.777201277,18.0,HFOC
319756:6931,1820:1820,07/17/18 03:09:05,HLT_Photon33_v5,6.926852436,6.773514309,17.9,HFOC
319756:6931,1821:1821,07/17/18 03:09:28,HLT_Photon33_v5,6.924225148,6.674890759,17.9,HFOC
319756:6931,1822:1822,07/17/18 03:09:51,HLT_Photon33_v5,6.919089198,6.765904133,17.9,HFOC
319756:6931,1823:1823,07/17/18 03:10:15,HLT_Photon33_v5,6.914019888,6.760847827,17.9,HFOC
319756:6931,1824:1824,07/17/18 03:10:38,HLT_Photon33_v5,6.908456364,6.756229281,17.9,HFOC
319756:6931,1825:1825,07/17/18 03:11:01,HLT_Photon33_v5,6.903677809,6.751674415,17.9,HFOC
319756:6931,1826:1826,07/17/18 03:11:25,HLT_Photon33_v5,6.897522999,6.745997304,17.9,HFOC
319756:6931,1827:1827,07/17/18 03:11:48,HLT_Photon33_v5,6.893752021,6.741935839,17.9,HFOC
319756:6931,1828:1828,07/17/18 03:12:11,HLT_Photon33_v5,6.890613258,6.738888725,17.9,HFOC
319756:6931,1829:1829,07/17/18 03:12:35,HLT_Photon33_v5,6.885779387,6.734127700,17.8,HFOC
319756:6931,1830:1830,07/17/18 03:12:58,HLT_Photon33_v5,6.881245684,6.730273637,17.8,HFOC
319756:6931,1831:1831,07/17/18 03:13:21,HLT_Photon33_v5,6.876940009,6.725233448,17.8,HFOC
319756:6931,1832:1832,07/17/18 03:13:45,HLT_Photon33_v5,6.808115192,6.659511170,17.6,HFOC
319756:6931,1833:1833,07/17/18 03:14:08,HLT_Photon33_v5,6.743978862,6.598014257,17.5,HFOC
319756:6931,1834:1834,07/17/18 03:14:31,HLT_Photon33_v5,6.690628296,6.547510869,17.3,HFOC
319756:6931,1835:1835,07/17/18 03:14:54,HLT_Photon33_v5,6.559150588,6.420538063,17.0,HFOC
319756:6931,1836:1836,07/17/18 03:15:18,HLT_Photon33_v5,6.506860448,6.370068905,16.9,HFOC
319756:6931,1837:1837,07/17/18 03:15:41,HLT_Photon33_v5,6.850575751,6.700671928,17.7,HFOC
319756:6931,1838:1838,07/17/18 03:16:04,HLT_Photon33_v5,6.845277376,6.695259450,17.7,HFOC
319756:6931,1839:1839,07/17/18 03:16:28,HLT_Photon33_v5,6.840088322,6.690692317,17.7,HFOC
319756:6931,1840:1840,07/17/18 03:16:51,HLT_Photon33_v5,6.835603703,6.686067057,17.7,HFOC
319756:6931,1841:1841,07/17/18 03:17:14,HLT_Photon33_v5,6.829123409,6.680424425,17.7,HFOC
319756:6931,1842:1842,07/17/18 03:17:38,HLT_Photon33_v5,6.824324409,6.579897906,17.7,HFOC
319756:6931,1843:1843,07/17/18 03:18:01,HLT_Photon33_v5,6.820567412,6.672003505,17.7,HFOC
319756:6931,1844:1844,07/17/18 03:18:24,HLT_Photon33_v5,6.815984784,6.667736840,17.7,HFOC
319756:6931,1845:1845,07/17/18 03:18:48,HLT_Photon33_v5,6.795604346,6.647749287,17.6,HFOC
319756:6931,1846:1846,07/17/18 03:19:11,HLT_Photon33_v5,6.809902199,3.168832339,17.6,HFOC
319756:6931,1847:1847,07/17/18 03:19:34,HLT_Photon33_v5,6.804607108,6.656645680,17.6,HFOC
319756:6931,1848:1848,07/17/18 03:19:57,HLT_Photon33_v5,6.799845030,6.651500495,17.6,HFOC
319756:6931,1849:1849,07/17/18 03:20:21,HLT_Photon33_v5,6.791853258,6.644018722,17.6,HFOC
319756:6931,1850:1850,07/17/18 03:20:44,HLT_Photon33_v5,6.787596185,6.640398270,17.6,HFOC
319756:6931,1851:1851,07/17/18 03:21:07,HLT_Photon33_v5,6.784182575,6.636627897,17.6,HFOC
319756:6931,1852:1852,07/17/18 03:21:31,HLT_Photon33_v5,6.776610283,6.629596209,17.6,HFOC
319756:6931,1853:1853,07/17/18 03:21:54,HLT_Photon33_v5,6.776041462,3.872006297,17.6,HFOC
319756:6931,1854:1854,07/17/18 03:22:17,HLT_Photon33_v5,6.767523789,6.620945047,17.5,HFOC
