#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
317641:6772,410:410,06/09/18 21:41:03,HLT_Photon33_v5,8.816243864,8.631599891,22.8,HFOC
317641:6772,411:411,06/09/18 21:41:27,HLT_Photon33_v5,8.791874388,8.608105644,22.8,HFOC
317641:6772,412:412,06/09/18 21:41:50,HLT_Photon33_v5,8.762551734,8.456074340,22.7,HFOC
317641:6772,413:413,06/09/18 21:42:13,HLT_Photon33_v5,8.750436075,8.568033254,22.7,HFOC
317641:6772,414:414,06/09/18 21:42:36,HLT_Photon33_v5,8.724472078,8.543441353,22.6,HFOC
317641:6772,415:415,06/09/18 21:43:00,HLT_Photon33_v5,8.751800033,8.569536979,22.7,HFOC
317641:6772,416:416,06/09/18 21:43:23,HLT_Photon33_v5,8.732417013,8.550865855,22.6,HFOC
317641:6772,417:417,06/09/18 21:43:46,HLT_Photon33_v5,8.719085298,8.538024664,22.6,HFOC
317641:6772,418:418,06/09/18 21:44:10,HLT_Photon33_v5,8.484740946,8.311633118,22.0,HFOC
317641:6772,419:419,06/09/18 21:44:33,HLT_Photon33_v5,8.514426756,8.340566365,22.1,HFOC
317641:6772,420:420,06/09/18 21:44:56,HLT_Photon33_v5,8.330322460,8.163079888,21.6,HFOC
317641:6772,421:421,06/09/18 21:45:20,HLT_Photon33_v5,8.331498619,8.164598549,21.6,HFOC
317641:6772,422:422,06/09/18 21:45:43,HLT_Photon33_v5,8.491356191,8.318520764,22.0,HFOC
317641:6772,423:423,06/09/18 21:46:06,HLT_Photon33_v5,8.709049530,8.527135935,22.6,HFOC
317641:6772,424:424,06/09/18 21:46:30,HLT_Photon33_v5,8.716796394,8.535124927,22.6,HFOC
317641:6772,425:425,06/09/18 21:46:53,HLT_Photon33_v5,8.710152705,8.529438216,22.6,HFOC
317641:6772,426:426,06/09/18 21:47:16,HLT_Photon33_v5,8.707836728,8.527283534,22.6,HFOC
317641:6772,427:427,06/09/18 21:47:39,HLT_Photon33_v5,8.701852175,8.521423214,22.5,HFOC
317641:6772,428:428,06/09/18 21:48:03,HLT_Photon33_v5,8.693718989,8.513291600,22.5,HFOC
317641:6772,429:429,06/09/18 21:48:26,HLT_Photon33_v5,8.687222350,8.507290503,22.5,HFOC
317641:6772,430:430,06/09/18 21:48:49,HLT_Photon33_v5,8.682458848,8.502551465,22.5,HFOC
317641:6772,431:431,06/09/18 21:49:13,HLT_Photon33_v5,8.678029587,8.498630885,22.5,HFOC
317641:6772,432:432,06/09/18 21:49:36,HLT_Photon33_v5,8.674367705,8.494733791,22.5,HFOC
317641:6772,433:433,06/09/18 21:49:59,HLT_Photon33_v5,8.669594003,8.490463317,22.5,HFOC
317641:6772,434:434,06/09/18 21:50:23,HLT_Photon33_v5,8.665922002,8.486279812,22.5,HFOC
317641:6772,435:435,06/09/18 21:50:46,HLT_Photon33_v5,8.661987454,8.361831407,22.4,HFOC
317641:6772,436:436,06/09/18 21:51:09,HLT_Photon33_v5,8.657442136,8.478908234,22.4,HFOC
317641:6772,437:437,06/09/18 21:51:33,HLT_Photon33_v5,8.653380102,8.475147740,22.4,HFOC
317641:6772,438:438,06/09/18 21:51:56,HLT_Photon33_v5,8.648196910,8.469749441,22.4,HFOC
317641:6772,439:439,06/09/18 21:52:19,HLT_Photon33_v5,8.642542647,8.464389506,22.4,HFOC
317641:6772,440:440,06/09/18 21:52:43,HLT_Photon33_v5,8.637799425,8.458712663,22.4,HFOC
317641:6772,441:441,06/09/18 21:53:06,HLT_Photon33_v5,8.632857700,8.454923673,22.4,HFOC
317641:6772,442:442,06/09/18 21:53:29,HLT_Photon33_v5,8.628073431,8.450157417,22.4,HFOC
317641:6772,443:443,06/09/18 21:53:53,HLT_Photon33_v5,8.622069071,8.444496248,22.3,HFOC
317641:6772,444:444,06/09/18 21:54:16,HLT_Photon33_v5,8.616602055,8.438962439,22.3,HFOC
317641:6772,445:445,06/09/18 21:54:39,HLT_Photon33_v5,8.613407520,8.436319165,22.3,HFOC
317641:6772,446:446,06/09/18 21:55:02,HLT_Photon33_v5,8.608024547,8.310002855,22.3,HFOC
317641:6772,447:447,06/09/18 21:55:26,HLT_Photon33_v5,8.602549603,8.425471483,22.3,HFOC
317641:6772,448:448,06/09/18 21:55:49,HLT_Photon33_v5,8.597985802,8.421076367,22.3,HFOC
317641:6772,449:449,06/09/18 21:56:12,HLT_Photon33_v5,8.595150194,8.418848637,22.3,HFOC
317641:6772,450:450,06/09/18 21:56:36,HLT_Photon33_v5,8.591346955,8.402673411,22.3,HFOC
317641:6772,451:451,06/09/18 21:56:59,HLT_Photon33_v5,8.588446429,8.411936966,22.3,HFOC
317641:6772,452:452,06/09/18 21:57:22,HLT_Photon33_v5,8.567647081,8.391961063,22.2,HFOC
317641:6772,453:453,06/09/18 21:57:46,HLT_Photon33_v5,8.583878595,8.406841688,22.2,HFOC
317641:6772,454:454,06/09/18 21:58:09,HLT_Photon33_v5,8.575601522,8.399584210,22.2,HFOC
317641:6772,455:455,06/09/18 21:58:32,HLT_Photon33_v5,8.571447472,8.392487298,22.2,HFOC
317641:6772,456:456,06/09/18 21:58:56,HLT_Photon33_v5,8.563051963,8.387346273,22.2,HFOC
317641:6772,457:457,06/09/18 21:59:19,HLT_Photon33_v5,8.567179077,8.391035800,22.2,HFOC
317641:6772,458:458,06/09/18 21:59:42,HLT_Photon33_v5,8.547309203,8.372219144,22.1,HFOC
317641:6772,459:459,06/09/18 22:00:05,HLT_Photon33_v5,8.546452692,8.371280956,22.1,HFOC
317641:6772,460:460,06/09/18 22:00:29,HLT_Photon33_v5,8.542794930,8.367692182,22.1,HFOC
317641:6772,461:461,06/09/18 22:00:52,HLT_Photon33_v5,8.535604420,8.241803332,22.1,HFOC
317641:6772,462:462,06/09/18 22:01:15,HLT_Photon33_v5,8.531991350,8.357473686,22.1,HFOC
317641:6772,463:463,06/09/18 22:01:39,HLT_Photon33_v5,8.526872901,8.352569729,22.1,HFOC
317641:6772,464:464,06/09/18 22:02:02,HLT_Photon33_v5,8.522912950,8.349129245,22.1,HFOC
317641:6772,465:465,06/09/18 22:02:25,HLT_Photon33_v5,8.517853851,8.344502453,22.1,HFOC
317641:6772,466:466,06/09/18 22:02:49,HLT_Photon33_v5,8.513068113,8.339372832,22.1,HFOC
317641:6772,467:467,06/09/18 22:03:12,HLT_Photon33_v5,8.507159234,8.332408944,22.0,HFOC
317641:6772,468:468,06/09/18 22:03:35,HLT_Photon33_v5,8.501404745,8.328266529,22.0,HFOC
317641:6772,469:469,06/09/18 22:03:59,HLT_Photon33_v5,8.498614751,8.325388307,22.0,HFOC
317641:6772,470:470,06/09/18 22:04:22,HLT_Photon33_v5,8.493350629,8.320322259,22.0,HFOC
317641:6772,471:471,06/09/18 22:04:45,HLT_Photon33_v5,8.488906000,8.316257311,22.0,HFOC
317641:6772,472:472,06/09/18 22:05:09,HLT_Photon33_v5,8.483020685,8.310358571,22.0,HFOC
317641:6772,473:473,06/09/18 22:05:32,HLT_Photon33_v5,8.478427620,7.929525353,22.0,HFOC
317641:6772,474:474,06/09/18 22:05:55,HLT_Photon33_v5,8.471956600,8.299386181,22.0,HFOC
317641:6772,475:475,06/09/18 22:06:18,HLT_Photon33_v5,8.467494722,8.295371037,21.9,HFOC
317641:6772,476:476,06/09/18 22:06:42,HLT_Photon33_v5,8.461382728,8.289179343,21.9,HFOC
317641:6772,477:477,06/09/18 22:07:05,HLT_Photon33_v5,8.458270301,8.168321218,21.9,HFOC
317641:6772,478:478,06/09/18 22:07:28,HLT_Photon33_v5,8.451890091,8.161779280,21.9,HFOC
317641:6772,479:479,06/09/18 22:07:52,HLT_Photon33_v5,8.446881021,8.275683565,21.9,HFOC
317641:6772,480:480,06/09/18 22:08:15,HLT_Photon33_v5,8.443621691,8.272386680,21.9,HFOC
317641:6772,481:481,06/09/18 22:08:38,HLT_Photon33_v5,8.438722213,8.267651244,21.9,HFOC
317641:6772,482:482,06/09/18 22:09:02,HLT_Photon33_v5,8.433581632,8.250415128,21.9,HFOC
317641:6772,483:483,06/09/18 22:09:25,HLT_Photon33_v5,8.431715894,8.260704411,21.8,HFOC
317641:6772,484:484,06/09/18 22:09:48,HLT_Photon33_v5,8.426607665,8.255926261,21.8,HFOC
317641:6772,485:485,06/09/18 22:10:11,HLT_Photon33_v5,8.421648476,8.251023630,21.8,HFOC
317641:6772,486:486,06/09/18 22:10:35,HLT_Photon33_v5,8.416862282,8.246898298,21.8,HFOC
317641:6772,487:487,06/09/18 22:10:58,HLT_Photon33_v5,8.412282312,8.241930336,21.8,HFOC
317641:6772,488:488,06/09/18 22:11:21,HLT_Photon33_v5,8.409521015,8.239624261,21.8,HFOC
317641:6772,489:489,06/09/18 22:11:45,HLT_Photon33_v5,8.406185643,8.236390815,21.8,HFOC
317641:6772,490:490,06/09/18 22:12:08,HLT_Photon33_v5,8.399926623,8.230326561,21.8,HFOC
317641:6772,491:491,06/09/18 22:12:31,HLT_Photon33_v5,8.394593123,8.224621203,21.8,HFOC
317641:6772,492:492,06/09/18 22:12:55,HLT_Photon33_v5,8.388487667,8.218988614,21.7,HFOC
317641:6772,493:493,06/09/18 22:13:18,HLT_Photon33_v5,8.381977235,8.095636626,21.7,HFOC
317641:6772,494:494,06/09/18 22:13:41,HLT_Photon33_v5,8.376195326,8.207353002,21.7,HFOC
317641:6772,495:495,06/09/18 22:14:05,HLT_Photon33_v5,8.373689521,8.205097929,21.7,HFOC
317641:6772,496:496,06/09/18 22:14:28,HLT_Photon33_v5,8.366678896,8.198592841,21.7,HFOC
317641:6772,497:497,06/09/18 22:14:51,HLT_Photon33_v5,8.361846411,8.193873498,21.7,HFOC
317641:6772,498:498,06/09/18 22:15:15,HLT_Photon33_v5,8.357417222,8.189336440,21.7,HFOC
317641:6772,499:499,06/09/18 22:15:38,HLT_Photon33_v5,8.352874390,8.185196965,21.6,HFOC
317641:6772,500:500,06/09/18 22:16:01,HLT_Photon33_v5,8.350379248,8.182155998,21.6,HFOC
317641:6772,501:501,06/09/18 22:16:24,HLT_Photon33_v5,8.344921404,8.176905471,21.6,HFOC
317641:6772,502:502,06/09/18 22:16:48,HLT_Photon33_v5,8.338917916,8.171482027,21.6,HFOC
317641:6772,503:503,06/09/18 22:17:11,HLT_Photon33_v5,8.333068113,8.166007913,21.6,HFOC
317641:6772,504:504,06/09/18 22:17:34,HLT_Photon33_v5,8.330381964,8.163184684,21.6,HFOC
317641:6772,505:505,06/09/18 22:17:58,HLT_Photon33_v5,8.324038990,8.040509187,21.6,HFOC
317641:6772,506:506,06/09/18 22:18:21,HLT_Photon33_v5,8.319457887,8.152783789,21.6,HFOC
317641:6772,507:507,06/09/18 22:18:44,HLT_Photon33_v5,8.314736850,8.148024623,21.5,HFOC
317641:6772,508:508,06/09/18 22:19:08,HLT_Photon33_v5,8.298680707,8.131806342,21.5,HFOC
317641:6772,509:509,06/09/18 22:19:31,HLT_Photon33_v5,8.310163362,8.143664746,21.5,HFOC
317641:6772,510:510,06/09/18 22:19:54,HLT_Photon33_v5,8.306869612,8.140279583,21.5,HFOC
317641:6772,511:511,06/09/18 22:20:18,HLT_Photon33_v5,8.304543412,8.138051266,21.5,HFOC
317641:6772,512:512,06/09/18 22:20:41,HLT_Photon33_v5,8.307351852,8.140805103,21.5,HFOC
317641:6772,513:513,06/09/18 22:21:04,HLT_Photon33_v5,8.297833676,8.132181828,21.5,HFOC
317641:6772,514:514,06/09/18 22:21:28,HLT_Photon33_v5,8.291516429,8.114002093,21.5,HFOC
317641:6772,515:515,06/09/18 22:21:51,HLT_Photon33_v5,8.286845277,8.120364155,21.5,HFOC
317641:6772,516:516,06/09/18 22:22:14,HLT_Photon33_v5,8.280109719,8.114823374,21.5,HFOC
317641:6772,517:517,06/09/18 22:22:38,HLT_Photon33_v5,8.275290030,8.109949517,21.4,HFOC
317641:6772,518:518,06/09/18 22:23:01,HLT_Photon33_v5,8.267756631,8.102526750,21.4,HFOC
317641:6772,519:519,06/09/18 22:23:24,HLT_Photon33_v5,8.255281015,8.090357442,21.4,HFOC
317641:6772,520:520,06/09/18 22:23:47,HLT_Photon33_v5,8.264641824,8.099676100,21.4,HFOC
317641:6772,521:521,06/09/18 22:24:11,HLT_Photon33_v5,8.260478144,8.095396953,21.4,HFOC
317641:6772,522:522,06/09/18 22:24:34,HLT_Photon33_v5,8.262206382,8.097322004,21.4,HFOC
317641:6772,523:523,06/09/18 22:24:57,HLT_Photon33_v5,8.252800682,8.088240620,21.4,HFOC
317641:6772,524:524,06/09/18 22:25:21,HLT_Photon33_v5,8.244485380,8.080339148,21.4,HFOC
317641:6772,525:525,06/09/18 22:25:44,HLT_Photon33_v5,8.240158382,8.076213076,21.4,HFOC
317641:6772,526:526,06/09/18 22:26:07,HLT_Photon33_v5,8.224237413,7.945513093,21.3,HFOC
317641:6772,527:527,06/09/18 22:26:31,HLT_Photon33_v5,8.234474000,8.071300062,21.3,HFOC
317641:6772,528:528,06/09/18 22:26:54,HLT_Photon33_v5,8.228885382,8.065463877,21.3,HFOC
317641:6772,529:529,06/09/18 22:27:17,HLT_Photon33_v5,8.224906050,8.061646255,21.3,HFOC
317641:6772,530:530,06/09/18 22:27:40,HLT_Photon33_v5,8.223758158,8.060536696,21.3,HFOC
317641:6772,531:531,06/09/18 22:28:04,HLT_Photon33_v5,8.220997019,8.057602458,21.3,HFOC
317641:6772,532:532,06/09/18 22:28:27,HLT_Photon33_v5,8.207835721,8.044761314,21.3,HFOC
317641:6772,533:533,06/09/18 22:28:50,HLT_Photon33_v5,8.203324318,8.040463708,21.3,HFOC
317641:6772,534:534,06/09/18 22:29:14,HLT_Photon33_v5,8.199555756,8.037273891,21.2,HFOC
317641:6772,535:535,06/09/18 22:29:37,HLT_Photon33_v5,8.194371698,8.032028049,21.2,HFOC
317641:6772,536:536,06/09/18 22:30:00,HLT_Photon33_v5,8.190398957,8.028649356,21.2,HFOC
317641:6772,537:537,06/09/18 22:30:24,HLT_Photon33_v5,8.167006170,8.005550937,21.2,HFOC
317641:6772,538:538,06/09/18 22:30:47,HLT_Photon33_v5,8.182237662,7.905632990,21.2,HFOC
317641:6772,539:539,06/09/18 22:31:10,HLT_Photon33_v5,8.185449787,8.023294209,21.2,HFOC
317641:6772,540:540,06/09/18 22:31:34,HLT_Photon33_v5,8.167920757,8.006521292,21.2,HFOC
317641:6772,541:541,06/09/18 22:31:57,HLT_Photon33_v5,8.152209338,7.990935233,21.1,HFOC
317641:6772,542:542,06/09/18 22:32:20,HLT_Photon33_v5,8.158393633,7.997300895,21.1,HFOC
317641:6772,543:543,06/09/18 22:32:44,HLT_Photon33_v5,8.153077573,7.629431076,21.1,HFOC
317641:6772,544:544,06/09/18 22:33:07,HLT_Photon33_v5,8.154078786,7.992783675,21.1,HFOC
317641:6772,545:545,06/09/18 22:33:30,HLT_Photon33_v5,8.143938197,7.983694475,21.1,HFOC
317641:6772,546:546,06/09/18 22:33:53,HLT_Photon33_v5,8.140796075,7.979890550,21.1,HFOC
317641:6772,547:547,06/09/18 22:34:17,HLT_Photon33_v5,8.138111642,7.977932240,21.1,HFOC
317641:6772,548:548,06/09/18 22:34:40,HLT_Photon33_v5,8.136874570,7.861978625,21.1,HFOC
317641:6772,549:549,06/09/18 22:35:03,HLT_Photon33_v5,8.120730404,7.960712914,21.0,HFOC
317641:6772,550:550,06/09/18 22:35:27,HLT_Photon33_v5,8.131130636,7.970568423,21.1,HFOC
317641:6772,551:551,06/09/18 22:35:50,HLT_Photon33_v5,8.123571147,7.963888538,21.0,HFOC
317641:6772,552:552,06/09/18 22:36:13,HLT_Photon33_v5,8.118886306,7.958719902,21.0,HFOC
317641:6772,553:553,06/09/18 22:36:37,HLT_Photon33_v5,8.115358140,7.955517040,21.0,HFOC
317641:6772,554:554,06/09/18 22:37:00,HLT_Photon33_v5,8.113074827,7.953106743,21.0,HFOC
317641:6772,555:555,06/09/18 22:37:23,HLT_Photon33_v5,8.121077573,7.960682819,21.0,HFOC
317641:6772,556:556,06/09/18 22:37:47,HLT_Photon33_v5,8.105658797,7.832381082,21.0,HFOC
317641:6772,557:557,06/09/18 22:38:10,HLT_Photon33_v5,8.101244368,7.930272232,21.0,HFOC
317641:6772,558:558,06/09/18 22:38:33,HLT_Photon33_v5,8.096498162,7.937637196,21.0,HFOC
317641:6772,559:559,06/09/18 22:38:57,HLT_Photon33_v5,8.090549468,7.931627141,21.0,HFOC
317641:6772,560:560,06/09/18 22:39:20,HLT_Photon33_v5,8.084977266,7.926307594,20.9,HFOC
317641:6772,561:561,06/09/18 22:39:43,HLT_Photon33_v5,8.079991908,7.921459476,20.9,HFOC
317641:6772,562:562,06/09/18 22:40:07,HLT_Photon33_v5,8.073515561,7.915184711,20.9,HFOC
317641:6772,563:563,06/09/18 22:40:30,HLT_Photon33_v5,8.054578469,7.896634045,20.9,HFOC
317641:6772,564:564,06/09/18 22:40:53,HLT_Photon33_v5,8.062751819,7.904868863,20.9,HFOC
317641:6772,565:565,06/09/18 22:41:16,HLT_Photon33_v5,8.061041222,7.903638170,20.9,HFOC
317641:6772,566:566,06/09/18 22:41:40,HLT_Photon33_v5,8.060769011,7.902934596,20.9,HFOC
317641:6772,567:567,06/09/18 22:42:03,HLT_Photon33_v5,8.048915251,7.890894071,20.9,HFOC
317641:6772,568:568,06/09/18 22:42:26,HLT_Photon33_v5,8.042527305,7.885283168,20.8,HFOC
317641:6772,569:569,06/09/18 22:42:50,HLT_Photon33_v5,8.016006889,7.859471324,20.8,HFOC
317641:6772,570:570,06/09/18 22:43:13,HLT_Photon33_v5,8.033693819,7.876589141,20.8,HFOC
317641:6772,571:571,06/09/18 22:43:36,HLT_Photon33_v5,8.028802135,7.871938074,20.8,HFOC
317641:6772,572:572,06/09/18 22:44:00,HLT_Photon33_v5,8.035572364,7.878454687,20.8,HFOC
317641:6772,573:573,06/09/18 22:44:23,HLT_Photon33_v5,8.026214350,7.869087422,20.8,HFOC
317641:6772,574:574,06/09/18 22:44:46,HLT_Photon33_v5,8.017111331,7.860407213,20.8,HFOC
317641:6772,575:575,06/09/18 22:45:10,HLT_Photon33_v5,8.013190855,7.856800567,20.8,HFOC
317641:6772,576:576,06/09/18 22:45:33,HLT_Photon33_v5,7.999940287,7.844223734,20.7,HFOC
317641:6772,577:577,06/09/18 22:45:56,HLT_Photon33_v5,8.006319676,7.850477607,20.7,HFOC
317641:6772,578:578,06/09/18 22:46:20,HLT_Photon33_v5,8.004508275,7.848600810,20.7,HFOC
317641:6772,579:579,06/09/18 22:46:43,HLT_Photon33_v5,8.002696865,7.847065909,20.7,HFOC
317641:6772,580:580,06/09/18 22:47:06,HLT_Photon33_v5,7.999949569,7.844169356,20.7,HFOC
317641:6772,581:581,06/09/18 22:47:29,HLT_Photon33_v5,8.001192506,7.611114177,20.7,HFOC
317641:6772,582:582,06/09/18 22:47:53,HLT_Photon33_v5,7.988148807,7.832730543,20.7,HFOC
317641:6772,583:583,06/09/18 22:48:16,HLT_Photon33_v5,7.981899057,7.815279683,20.7,HFOC
317641:6772,584:584,06/09/18 22:48:39,HLT_Photon33_v5,7.974119210,7.819034566,20.7,HFOC
317641:6772,585:585,06/09/18 22:49:03,HLT_Photon33_v5,7.954809673,7.800427878,20.6,HFOC
317641:6772,586:586,06/09/18 22:49:26,HLT_Photon33_v5,7.956256975,7.802226550,20.6,HFOC
317641:6772,587:587,06/09/18 22:49:49,HLT_Photon33_v5,7.955341872,7.800681321,20.6,HFOC
317641:6772,588:588,06/09/18 22:50:13,HLT_Photon33_v5,7.964066586,7.809412365,20.6,HFOC
317641:6772,589:589,06/09/18 22:50:36,HLT_Photon33_v5,7.958135133,7.803482016,20.6,HFOC
317641:6772,590:590,06/09/18 22:50:59,HLT_Photon33_v5,7.946743047,7.792773789,20.6,HFOC
317641:6772,591:591,06/09/18 22:51:23,HLT_Photon33_v5,7.942971136,7.789018399,20.6,HFOC
317641:6772,592:592,06/09/18 22:51:46,HLT_Photon33_v5,7.927268874,7.773906714,20.5,HFOC
317641:6772,593:593,06/09/18 22:52:09,HLT_Photon33_v5,7.936001201,7.782320231,20.6,HFOC
317641:6772,594:594,06/09/18 22:52:32,HLT_Photon33_v5,7.928593280,7.775435660,20.5,HFOC
317641:6772,595:595,06/09/18 22:52:56,HLT_Photon33_v5,7.929414068,7.775865355,20.5,HFOC
317641:6772,596:596,06/09/18 22:53:19,HLT_Photon33_v5,7.924197658,7.659828352,20.5,HFOC
317641:6772,597:597,06/09/18 22:53:42,HLT_Photon33_v5,7.819489008,7.669412052,20.3,HFOC
317641:6772,598:598,06/09/18 22:54:06,HLT_Photon33_v5,7.814934249,7.665484173,20.2,HFOC
317641:6772,599:599,06/09/18 22:54:29,HLT_Photon33_v5,7.792913386,7.644077223,20.2,HFOC
317641:6772,600:600,06/09/18 22:54:52,HLT_Photon33_v5,7.802564310,7.653018457,20.2,HFOC
317641:6772,601:601,06/09/18 22:55:16,HLT_Photon33_v5,7.810710640,7.660866047,20.2,HFOC
317641:6772,602:602,06/09/18 22:55:39,HLT_Photon33_v5,7.820525932,7.670480291,20.3,HFOC
317641:6772,603:603,06/09/18 22:56:02,HLT_Photon33_v5,7.796674420,7.647571912,20.2,HFOC
317641:6772,604:604,06/09/18 22:56:26,HLT_Photon33_v5,7.787801105,7.639274962,20.2,HFOC
317641:6772,605:605,06/09/18 22:56:49,HLT_Photon33_v5,7.697389086,7.551683237,19.9,HFOC
317641:6772,606:606,06/09/18 22:57:12,HLT_Photon33_v5,7.767263832,7.618972279,20.1,HFOC
317641:6772,607:607,06/09/18 22:57:35,HLT_Photon33_v5,7.767495238,7.585528020,20.1,HFOC
317641:6772,608:608,06/09/18 22:57:59,HLT_Photon33_v5,7.767080410,7.476419559,20.1,HFOC
317641:6772,609:609,06/09/18 22:58:22,HLT_Photon33_v5,7.761580032,7.580072581,20.1,HFOC
317641:6772,610:610,06/09/18 22:58:45,HLT_Photon33_v5,7.771410537,7.589737713,20.1,HFOC
317641:6772,611:611,06/09/18 22:59:09,HLT_Photon33_v5,7.759685413,7.578379032,20.1,HFOC
317641:6772,612:612,06/09/18 22:59:32,HLT_Photon33_v5,7.797829809,7.614526885,20.2,HFOC
317641:6772,613:613,06/09/18 22:59:55,HLT_Photon33_v5,7.838740497,7.653703857,20.3,HFOC
317641:6772,614:614,06/09/18 23:00:19,HLT_Photon33_v5,7.830766558,7.645898077,20.3,HFOC
317641:6772,615:615,06/09/18 23:00:42,HLT_Photon33_v5,7.810755523,7.623526355,20.2,HFOC
317641:6772,616:616,06/09/18 23:01:05,HLT_Photon33_v5,7.811770803,7.518972185,20.2,HFOC
317641:6772,617:617,06/09/18 23:01:29,HLT_Photon33_v5,7.811691097,7.628029817,20.2,HFOC
317641:6772,618:618,06/09/18 23:01:52,HLT_Photon33_v5,7.808027718,7.623871507,20.2,HFOC
317641:6772,619:619,06/09/18 23:02:15,HLT_Photon33_v5,7.806107022,7.621897458,20.2,HFOC
317641:6772,620:620,06/09/18 23:02:39,HLT_Photon33_v5,7.810669626,7.627071643,20.2,HFOC
317641:6772,621:621,06/09/18 23:03:02,HLT_Photon33_v5,7.805703845,7.621536887,20.2,HFOC
317641:6772,622:622,06/09/18 23:03:25,HLT_Photon33_v5,7.791295201,7.607559685,20.2,HFOC
317641:6772,623:623,06/09/18 23:03:48,HLT_Photon33_v5,7.785651233,7.376580380,20.2,HFOC
317641:6772,624:624,06/09/18 23:04:12,HLT_Photon33_v5,7.783267631,7.478570104,20.2,HFOC
317641:6772,625:625,06/09/18 23:04:35,HLT_Photon33_v5,7.781950453,7.599383875,20.2,HFOC
317641:6772,626:626,06/09/18 23:04:58,HLT_Photon33_v5,7.777199440,7.594671731,20.2,HFOC
317641:6772,627:627,06/09/18 23:05:22,HLT_Photon33_v5,7.772922780,7.590948915,20.1,HFOC
317641:6772,628:628,06/09/18 23:05:45,HLT_Photon33_v5,7.778063124,7.595491748,20.2,HFOC
317641:6772,629:629,06/09/18 23:06:08,HLT_Photon33_v5,7.781917175,7.598177750,20.2,HFOC
317641:6772,630:630,06/09/18 23:06:32,HLT_Photon33_v5,7.789285422,7.606013077,20.2,HFOC
317641:6772,631:631,06/09/18 23:06:55,HLT_Photon33_v5,7.791678273,7.608263795,20.2,HFOC
317641:6772,632:632,06/09/18 23:07:18,HLT_Photon33_v5,7.779280482,7.596238049,20.2,HFOC
317641:6772,633:633,06/09/18 23:07:42,HLT_Photon33_v5,7.775517726,7.484350912,20.1,HFOC
317641:6772,634:634,06/09/18 23:08:05,HLT_Photon33_v5,7.769998124,7.588146639,20.1,HFOC
317641:6772,635:635,06/09/18 23:08:28,HLT_Photon33_v5,7.763887151,7.581624010,20.1,HFOC
317641:6772,636:636,06/09/18 23:08:51,HLT_Photon33_v5,7.760676065,7.579259400,20.1,HFOC
317641:6772,637:637,06/09/18 23:09:15,HLT_Photon33_v5,7.752731430,7.571800124,20.1,HFOC
317641:6772,638:638,06/09/18 23:09:38,HLT_Photon33_v5,7.750039581,7.568432356,20.1,HFOC
317641:6772,639:639,06/09/18 23:10:01,HLT_Photon33_v5,7.743774263,7.563057983,20.1,HFOC
317641:6772,640:640,06/09/18 23:10:25,HLT_Photon33_v5,7.739710844,7.559139575,20.1,HFOC
317641:6772,641:641,06/09/18 23:10:48,HLT_Photon33_v5,7.736052956,7.554368386,20.0,HFOC
317641:6772,642:642,06/09/18 23:11:11,HLT_Photon33_v5,7.732873366,7.444936519,20.0,HFOC
317641:6772,643:643,06/09/18 23:11:35,HLT_Photon33_v5,7.727215364,7.546565546,20.0,HFOC
317641:6772,644:644,06/09/18 23:11:58,HLT_Photon33_v5,7.721157878,7.541635704,20.0,HFOC
317641:6772,645:645,06/09/18 23:12:21,HLT_Photon33_v5,7.716238906,7.537041042,20.0,HFOC
317641:6772,646:646,06/09/18 23:12:45,HLT_Photon33_v5,7.712195315,7.532632479,20.0,HFOC
317641:6772,647:647,06/09/18 23:13:08,HLT_Photon33_v5,7.709630894,7.530566818,20.0,HFOC
317641:6772,648:648,06/09/18 23:13:31,HLT_Photon33_v5,7.704193924,7.525124593,20.0,HFOC
317641:6772,649:649,06/09/18 23:13:55,HLT_Photon33_v5,7.700233804,7.521487853,20.0,HFOC
317641:6772,650:650,06/09/18 23:14:18,HLT_Photon33_v5,7.694416624,7.515790258,19.9,HFOC
317641:6772,651:651,06/09/18 23:14:41,HLT_Photon33_v5,7.689254237,7.510196391,19.9,HFOC
317641:6772,652:652,06/09/18 23:15:04,HLT_Photon33_v5,7.683377281,7.397963120,19.9,HFOC
317641:6772,653:653,06/09/18 23:15:28,HLT_Photon33_v5,7.678725658,7.501077976,19.9,HFOC
317641:6772,654:654,06/09/18 23:15:51,HLT_Photon33_v5,7.674119651,7.496157766,19.9,HFOC
317641:6772,655:655,06/09/18 23:16:14,HLT_Photon33_v5,7.672880277,7.494533827,19.9,HFOC
317641:6772,656:656,06/09/18 23:16:38,HLT_Photon33_v5,7.656225360,7.478473813,19.8,HFOC
317641:6772,657:657,06/09/18 23:17:01,HLT_Photon33_v5,7.628294941,7.452623679,19.8,HFOC
317641:6772,658:658,06/09/18 23:17:24,HLT_Photon33_v5,7.632977381,7.456750492,19.8,HFOC
317641:6772,659:659,06/09/18 23:17:48,HLT_Photon33_v5,7.636408656,7.460415844,19.8,HFOC
317641:6772,660:660,06/09/18 23:18:11,HLT_Photon33_v5,7.642260797,7.465476574,19.8,HFOC
317641:6772,661:661,06/09/18 23:18:34,HLT_Photon33_v5,7.638284541,7.461596809,19.8,HFOC
317641:6772,662:662,06/09/18 23:18:58,HLT_Photon33_v5,7.630847529,7.454995275,19.8,HFOC
